bloque,ts,variable,valor
ECOVILLA,2026-08-31 04:20:00,activeenergyimport_incremento,50.0
ECOVILLA,2026-08-31 04:30:00,activeenergyimport_incremento,51.0
ECOVILLA,2026-08-31 04:40:00,activeenergyimport_incremento,44.0
ECOVILLA,2026-08-31 04:50:00,activeenergyimport_incremento,53.0
ECOVILLA,2026-08-31 05:00:00,activeenergyimport_incremento,50.0
ECOVILLA,2026-08-31 05:10:00,activeenergyimport_incremento,44.0
ECOVILLA,2026-08-31 05:20:00,activeenergyimport_incremento,53.0
ECOVILLA,2026-08-31 05:30:00,activeenergyimport_incremento,50.0
ECOVILLA,2026-08-31 05:40:00,activeenergyimport_incremento,45.0
ECOVILLA,2026-08-31 05:50:00,activeenergyimport_incremento,53.0
ECOVILLA,2026-08-31 06:00:00,activeenergyimport_incremento,49.0
ECOVILLA,2026-08-31 06:10:00,activeenergyimport_incremento,45.0
ECOVILLA,2026-08-31 06:20:00,activeenergyimport_incremento,54.0
ECOVILLA,2026-08-31 06:30:00,activeenergyimport_incremento,47.0
ECOVILLA,2026-08-31 06:40:00,activeenergyimport_incremento,47.0
ECOVILLA,2026-08-31 06:50:00,activeenergyimport_incremento,53.0
ECOVILLA,2026-08-31 07:00:00,activeenergyimport_incremento,46.0
ECOVILLA,2026-08-31 07:10:00,activeenergyimport_incremento,47.0
ECOVILLA,2026-08-31 07:20:00,activeenergyimport_incremento,53.0
ECOVILLA,2026-08-31 07:30:00,activeenergyimport_incremento,44.0
ECOVILLA,2026-08-31 07:40:00,activeenergyimport_incremento,51.0
ECOVILLA,2026-08-31 07:50:00,activeenergyimport_incremento,52.0
ECOVILLA,2026-08-31 08:00:00,activeenergyimport_incremento,155.0
ECOVILLA,2026-08-31 08:10:00,activeenergyimport_incremento,589.0
ECOVILLA,2026-08-31 08:20:00,activeenergyimport_incremento,625.0
ECOVILLA,2026-08-31 08:30:00,activeenergyimport_incremento,567.0
ECOVILLA,2026-08-31 08:40:00,activeenergyimport_incremento,631.0
ECOVILLA,2026-08-31 08:50:00,activeenergyimport_incremento,600.0
ECOVILLA,2026-08-31 09:00:00,activeenergyimport_incremento,570.0
ECOVILLA,2026-08-31 09:10:00,activeenergyimport_incremento,639.0
ECOVILLA,2026-08-31 09:20:00,activeenergyimport_incremento,675.0
ECOVILLA,2026-08-31 09:30:00,activeenergyimport_incremento,646.0
ECOVILLA,2026-08-31 09:40:00,activeenergyimport_incremento,717.0
ECOVILLA,2026-08-31 09:50:00,activeenergyimport_incremento,682.0
ECOVILLA,2026-08-31 10:00:00,activeenergyimport_incremento,644.0
ECOVILLA,2026-08-31 10:10:00,activeenergyimport_incremento,711.0
ECOVILLA,2026-08-31 10:20:00,activeenergyimport_incremento,664.0
ECOVILLA,2026-08-31 10:30:00,activeenergyimport_incremento,631.0
ECOVILLA,2026-08-31 10:40:00,activeenergyimport_incremento,713.0
ECOVILLA,2026-08-31 10:50:00,activeenergyimport_incremento,681.0
ECOVILLA,2026-08-31 11:00:00,activeenergyimport_incremento,575.0
ECOVILLA,2026-08-31 11:10:00,activeenergyimport_incremento,650.0
ECOVILLA,2026-08-31 11:20:00,activeenergyimport_incremento,626.0
ECOVILLA,2026-08-31 11:30:00,activeenergyimport_incremento,589.0
ECOVILLA,2026-08-31 11:40:00,activeenergyimport_incremento,650.0
ECOVILLA,2026-08-31 11:50:00,activeenergyimport_incremento,616.0
ECOVILLA,2026-08-31 12:00:00,activeenergyimport_incremento,586.0
ECOVILLA,2026-08-31 12:10:00,activeenergyimport_incremento,643.0
ECOVILLA,2026-08-31 12:20:00,activeenergyimport_incremento,613.0
ECOVILLA,2026-08-31 12:30:00,activeenergyimport_incremento,603.0
ECOVILLA,2026-08-31 12:40:00,activeenergyimport_incremento,637.0
ECOVILLA,2026-08-31 12:50:00,activeenergyimport_incremento,607.0
ECOVILLA,2026-08-31 13:00:00,activeenergyimport_incremento,575.0
ECOVILLA,2026-08-31 13:10:00,activeenergyimport_incremento,633.0
ECOVILLA,2026-08-31 13:20:00,activeenergyimport_incremento,607.0
ECOVILLA,2026-08-31 13:30:00,activeenergyimport_incremento,573.0
ECOVILLA,2026-08-31 13:40:00,activeenergyimport_incremento,625.0
ECOVILLA,2026-08-31 13:50:00,activeenergyimport_incremento,68.0
ECOVILLA,2026-08-31 14:00:00,activeenergyimport_incremento,65.0
ECOVILLA,2026-08-31 14:10:00,activeenergyimport_incremento,73.0
ECOVILLA,2026-08-31 14:20:00,activeenergyimport_incremento,64.0
ECOVILLA,2026-08-31 14:30:00,activeenergyimport_incremento,18.0
B10_ARQ,2026-08-29 14:30:00,activeenergyimport_absoluto,84405464.0
B10_ARQ,2026-08-29 14:40:00,activeenergyimport_absoluto,84410216.0
B10_ARQ,2026-08-29 14:50:00,activeenergyimport_absoluto,84414776.0
B10_ARQ,2026-08-29 15:00:00,activeenergyimport_absoluto,84419850.0
B10_ARQ,2026-08-29 15:10:00,activeenergyimport_absoluto,84424510.0
B10_ARQ,2026-08-29 15:20:00,activeenergyimport_absoluto,84429496.0
B10_ARQ,2026-08-29 15:30:00,activeenergyimport_absoluto,84434400.0
B10_ARQ,2026-08-29 15:40:00,activeenergyimport_absoluto,84439060.0
B10_ARQ,2026-08-29 15:50:00,activeenergyimport_absoluto,84444370.0
B10_ARQ,2026-08-29 16:00:00,activeenergyimport_absoluto,84449350.0
B10_ARQ,2026-08-29 16:10:00,activeenergyimport_absoluto,84454070.0
B10_ARQ,2026-08-29 16:20:00,activeenergyimport_absoluto,84456470.0
B10_ARQ,2026-08-29 16:30:00,activeenergyimport_absoluto,84458300.0
B10_ARQ,2026-08-29 16:40:00,activeenergyimport_absoluto,84459900.0
B10_ARQ,2026-08-29 16:50:00,activeenergyimport_absoluto,84461650.0
B10_ARQ,2026-08-29 17:00:00,activeenergyimport_absoluto,84463210.0
B10_ARQ,2026-08-29 17:10:00,activeenergyimport_absoluto,84464910.0
B10_ARQ,2026-08-29 17:20:00,activeenergyimport_absoluto,84466760.0
B10_ARQ,2026-08-29 17:30:00,activeenergyimport_absoluto,84468530.0
B10_ARQ,2026-08-29 17:40:00,activeenergyimport_absoluto,84470184.0
B10_ARQ,2026-08-29 17:50:00,activeenergyimport_absoluto,84471640.0
B10_ARQ,2026-08-29 18:00:00,activeenergyimport_absoluto,84472930.0
B10_ARQ,2026-08-29 18:10:00,activeenergyimport_absoluto,84474340.0
B10_ARQ,2026-08-29 18:20:00,activeenergyimport_absoluto,84475550.0
B10_ARQ,2026-08-29 18:30:00,activeenergyimport_absoluto,84476760.0
B10_ARQ,2026-08-29 18:40:00,activeenergyimport_absoluto,84478060.0
B10_ARQ,2026-08-29 18:50:00,activeenergyimport_absoluto,84479360.0
B10_ARQ,2026-08-29 19:00:00,activeenergyimport_absoluto,84480510.0
B10_ARQ,2026-08-29 19:10:00,activeenergyimport_absoluto,84482080.0
B10_ARQ,2026-08-29 19:20:00,activeenergyimport_absoluto,84483570.0
B10_ARQ,2026-08-29 19:30:00,activeenergyimport_absoluto,84484984.0
B10_ARQ,2026-08-29 19:40:00,activeenergyimport_absoluto,84486500.0
B10_ARQ,2026-08-29 19:50:00,activeenergyimport_absoluto,84487800.0
B10_ARQ,2026-08-29 20:00:00,activeenergyimport_absoluto,84489040.0
B10_ARQ,2026-08-29 20:10:00,activeenergyimport_absoluto,84490430.0
B10_ARQ,2026-08-29 20:20:00,activeenergyimport_absoluto,84491730.0
B10_ARQ,2026-08-29 20:30:00,activeenergyimport_absoluto,84493080.0
B10_ARQ,2026-08-29 20:40:00,activeenergyimport_absoluto,84494570.0
B10_ARQ,2026-08-29 20:50:00,activeenergyimport_absoluto,84495910.0
B10_ARQ,2026-08-29 21:00:00,activeenergyimport_absoluto,84497304.0
B10_ARQ,2026-08-29 21:10:00,activeenergyimport_absoluto,84498780.0
B10_ARQ,2026-08-29 21:20:00,activeenergyimport_absoluto,84499980.0
B10_ARQ,2026-08-29 21:30:00,activeenergyimport_absoluto,84501270.0
B10_ARQ,2026-08-29 21:40:00,activeenergyimport_absoluto,84502570.0
B10_ARQ,2026-08-29 21:50:00,activeenergyimport_absoluto,84503896.0
B10_ARQ,2026-08-29 22:00:00,activeenergyimport_absoluto,84505340.0
B10_ARQ,2026-08-29 22:10:00,activeenergyimport_absoluto,84506690.0
B10_ARQ,2026-08-29 22:20:00,activeenergyimport_absoluto,84508020.0
B10_ARQ,2026-08-29 22:30:00,activeenergyimport_absoluto,84509200.0
B10_ARQ,2026-08-29 22:40:00,activeenergyimport_absoluto,84510376.0
B10_ARQ,2026-08-29 22:50:00,activeenergyimport_absoluto,84511570.0
B10_ARQ,2026-08-29 23:00:00,activeenergyimport_absoluto,84512904.0
B10_ARQ,2026-08-29 23:10:00,activeenergyimport_absoluto,84514136.0
B10_ARQ,2026-08-29 23:20:00,activeenergyimport_absoluto,84515550.0
B10_ARQ,2026-08-29 23:30:00,activeenergyimport_absoluto,84516984.0
B10_ARQ,2026-08-29 23:40:00,activeenergyimport_absoluto,84518070.0
B10_ARQ,2026-08-29 23:50:00,activeenergyimport_absoluto,84519450.0
B10_ARQ,2026-08-30 00:00:00,activeenergyimport_absoluto,84520750.0
B10_ARQ,2026-08-30 00:10:00,activeenergyimport_absoluto,84521850.0
B10_ARQ,2026-08-30 00:20:00,activeenergyimport_absoluto,84523200.0
B10_ARQ,2026-08-30 00:30:00,activeenergyimport_absoluto,84524620.0
B10_ARQ,2026-08-30 00:40:00,activeenergyimport_absoluto,84525970.0
B10_ARQ,2026-08-30 00:50:00,activeenergyimport_absoluto,84527290.0
B10_ARQ,2026-08-30 01:00:00,activeenergyimport_absoluto,84528660.0
B10_ARQ,2026-08-30 01:10:00,activeenergyimport_absoluto,84529770.0
B10_ARQ,2026-08-30 01:20:00,activeenergyimport_absoluto,84531010.0
B10_ARQ,2026-08-30 01:30:00,activeenergyimport_absoluto,84532216.0
B10_ARQ,2026-08-30 01:40:00,activeenergyimport_absoluto,84533496.0
B10_ARQ,2026-08-30 01:50:00,activeenergyimport_absoluto,84534750.0
B10_ARQ,2026-08-30 02:00:00,activeenergyimport_absoluto,84536160.0
B10_ARQ,2026-08-30 02:10:00,activeenergyimport_absoluto,84537384.0
B10_ARQ,2026-08-30 02:20:00,activeenergyimport_absoluto,84538776.0
B10_ARQ,2026-08-30 02:30:00,activeenergyimport_absoluto,84540060.0
B10_ARQ,2026-08-30 02:40:00,activeenergyimport_absoluto,84541290.0
B10_ARQ,2026-08-30 02:50:00,activeenergyimport_absoluto,84542460.0
B10_ARQ,2026-08-30 03:00:00,activeenergyimport_absoluto,84543420.0
B10_ARQ,2026-08-30 03:10:00,activeenergyimport_absoluto,84544290.0
B10_ARQ,2026-08-30 03:20:00,activeenergyimport_absoluto,84545360.0
B10_ARQ,2026-08-30 03:30:00,activeenergyimport_absoluto,84546290.0
B10_ARQ,2026-08-30 03:40:00,activeenergyimport_absoluto,84547360.0
B10_ARQ,2026-08-30 03:50:00,activeenergyimport_absoluto,84548550.0
B10_ARQ,2026-08-30 04:00:00,activeenergyimport_absoluto,84549680.0
B10_ARQ,2026-08-30 04:10:00,activeenergyimport_absoluto,84550780.0
B10_ARQ,2026-08-30 04:20:00,activeenergyimport_absoluto,84552030.0
B10_ARQ,2026-08-30 04:30:00,activeenergyimport_absoluto,84553030.0
B10_ARQ,2026-08-30 04:40:00,activeenergyimport_absoluto,84554080.0
B10_ARQ,2026-08-30 04:50:00,activeenergyimport_absoluto,84555000.0
B10_ARQ,2026-08-30 05:00:00,activeenergyimport_absoluto,84555976.0
B10_ARQ,2026-08-30 05:10:00,activeenergyimport_absoluto,84557210.0
B10_ARQ,2026-08-30 05:20:00,activeenergyimport_absoluto,84558380.0
B10_ARQ,2026-08-30 05:30:00,activeenergyimport_absoluto,84559496.0
B10_ARQ,2026-08-30 05:40:00,activeenergyimport_absoluto,84560690.0
B10_ARQ,2026-08-30 05:50:00,activeenergyimport_absoluto,84561790.0
B10_ARQ,2026-08-30 06:00:00,activeenergyimport_absoluto,84562820.0
B10_ARQ,2026-08-30 06:10:00,activeenergyimport_absoluto,84563730.0
B10_ARQ,2026-08-30 06:20:00,activeenergyimport_absoluto,84564610.0
B10_ARQ,2026-08-30 06:30:00,activeenergyimport_absoluto,84565460.0
B10_ARQ,2026-08-30 06:40:00,activeenergyimport_absoluto,84566410.0
B10_ARQ,2026-08-30 06:50:00,activeenergyimport_absoluto,84567400.0
B10_ARQ,2026-08-30 07:00:00,activeenergyimport_absoluto,84568550.0
B10_ARQ,2026-08-30 07:10:00,activeenergyimport_absoluto,84569560.0
B10_ARQ,2026-08-30 07:20:00,activeenergyimport_absoluto,84570500.0
B10_ARQ,2026-08-30 07:30:00,activeenergyimport_absoluto,84571336.0
B10_ARQ,2026-08-30 07:40:00,activeenergyimport_absoluto,84572180.0
B10_ARQ,2026-08-30 07:50:00,activeenergyimport_absoluto,84572984.0
B10_ARQ,2026-08-30 08:00:00,activeenergyimport_absoluto,84573820.0
B10_ARQ,2026-08-30 08:10:00,activeenergyimport_absoluto,84574600.0
B10_ARQ,2026-08-30 08:20:00,activeenergyimport_absoluto,84575520.0
B10_ARQ,2026-08-30 08:30:00,activeenergyimport_absoluto,84576290.0
B10_ARQ,2026-08-30 08:40:00,activeenergyimport_absoluto,84577100.0
B10_ARQ,2026-08-30 08:50:00,activeenergyimport_absoluto,84577830.0
B10_ARQ,2026-08-30 09:00:00,activeenergyimport_absoluto,84578580.0
B10_ARQ,2026-08-30 09:10:00,activeenergyimport_absoluto,84579224.0
B10_ARQ,2026-08-30 09:20:00,activeenergyimport_absoluto,84579950.0
B10_ARQ,2026-08-30 09:30:00,activeenergyimport_absoluto,84580616.0
B10_ARQ,2026-08-30 09:40:00,activeenergyimport_absoluto,84581200.0
B10_ARQ,2026-08-30 09:50:00,activeenergyimport_absoluto,84581810.0
B10_ARQ,2026-08-30 10:00:00,activeenergyimport_absoluto,84582600.0
B10_ARQ,2026-08-30 10:10:00,activeenergyimport_absoluto,84583230.0
B10_ARQ,2026-08-30 10:20:00,activeenergyimport_absoluto,84583930.0
B10_ARQ,2026-08-30 10:30:00,activeenergyimport_absoluto,84584620.0
B10_ARQ,2026-08-30 10:40:00,activeenergyimport_absoluto,84585510.0
B10_ARQ,2026-08-30 10:50:00,activeenergyimport_absoluto,84586240.0
B10_ARQ,2026-08-30 11:00:00,activeenergyimport_absoluto,84586936.0
B10_ARQ,2026-08-30 11:10:00,activeenergyimport_absoluto,84587544.0
B10_ARQ,2026-08-30 11:20:00,activeenergyimport_absoluto,84588170.0
B10_ARQ,2026-08-30 11:30:00,activeenergyimport_absoluto,84588850.0
B10_ARQ,2026-08-30 11:40:00,activeenergyimport_absoluto,84589530.0
B10_ARQ,2026-08-30 11:50:00,activeenergyimport_absoluto,84590330.0
B10_ARQ,2026-08-30 12:00:00,activeenergyimport_absoluto,84591160.0
B10_ARQ,2026-08-30 12:10:00,activeenergyimport_absoluto,84591780.0
B10_ARQ,2026-08-30 12:20:00,activeenergyimport_absoluto,84592424.0
B10_ARQ,2026-08-30 12:30:00,activeenergyimport_absoluto,84593110.0
B10_ARQ,2026-08-30 12:40:00,activeenergyimport_absoluto,84594160.0
B10_ARQ,2026-08-30 12:50:00,activeenergyimport_absoluto,84595144.0
B10_ARQ,2026-08-30 13:00:00,activeenergyimport_absoluto,84595750.0
B10_ARQ,2026-08-30 13:10:00,activeenergyimport_absoluto,84596320.0
B10_ARQ,2026-08-30 13:20:00,activeenergyimport_absoluto,84597064.0
B10_ARQ,2026-08-30 13:30:00,activeenergyimport_absoluto,84597620.0
B10_ARQ,2026-08-30 13:40:00,activeenergyimport_absoluto,84598270.0
B10_ARQ,2026-08-30 13:50:00,activeenergyimport_absoluto,84598890.0
B10_ARQ,2026-08-30 14:00:00,activeenergyimport_absoluto,84599520.0
B10_ARQ,2026-08-30 14:10:00,activeenergyimport_absoluto,84600440.0
B10_ARQ,2026-08-30 14:20:00,activeenergyimport_absoluto,84601350.0
B10_ARQ,2026-08-30 14:30:00,activeenergyimport_absoluto,84602264.0
B10_ARQ,2026-08-30 14:40:00,activeenergyimport_absoluto,84603040.0
B10_ARQ,2026-08-30 14:50:00,activeenergyimport_absoluto,84603960.0
B10_ARQ,2026-08-30 15:00:00,activeenergyimport_absoluto,84604904.0
B10_ARQ,2026-08-30 15:10:00,activeenergyimport_absoluto,84605860.0
B10_ARQ,2026-08-30 15:20:00,activeenergyimport_absoluto,84606776.0
B10_ARQ,2026-08-30 15:30:00,activeenergyimport_absoluto,84607880.0
B10_ARQ,2026-08-30 15:40:00,activeenergyimport_absoluto,84608830.0
B10_ARQ,2026-08-30 15:50:00,activeenergyimport_absoluto,84609730.0
B10_ARQ,2026-08-30 16:00:00,activeenergyimport_absoluto,84610610.0
B10_ARQ,2026-08-30 16:10:00,activeenergyimport_absoluto,84611590.0
B10_ARQ,2026-08-30 16:20:00,activeenergyimport_absoluto,84612440.0
B10_ARQ,2026-08-30 16:30:00,activeenergyimport_absoluto,84613490.0
B10_ARQ,2026-08-30 16:40:00,activeenergyimport_absoluto,84614570.0
B10_ARQ,2026-08-30 16:50:00,activeenergyimport_absoluto,84615640.0
B10_ARQ,2026-08-30 17:00:00,activeenergyimport_absoluto,84616750.0
B10_ARQ,2026-08-30 17:10:00,activeenergyimport_absoluto,84617920.0
B10_ARQ,2026-08-30 17:20:00,activeenergyimport_absoluto,84618940.0
B10_ARQ,2026-08-30 17:30:00,activeenergyimport_absoluto,84620070.0
B10_ARQ,2026-08-30 17:40:00,activeenergyimport_absoluto,84621064.0
B10_ARQ,2026-08-30 17:50:00,activeenergyimport_absoluto,84622190.0
B10_ARQ,2026-08-30 18:00:00,activeenergyimport_absoluto,84623310.0
B10_ARQ,2026-08-30 18:10:00,activeenergyimport_absoluto,84624450.0
B10_ARQ,2026-08-30 18:20:00,activeenergyimport_absoluto,84625530.0
B10_ARQ,2026-08-30 18:30:00,activeenergyimport_absoluto,84626670.0
B10_ARQ,2026-08-30 18:40:00,activeenergyimport_absoluto,84627800.0
B10_ARQ,2026-08-30 18:50:00,activeenergyimport_absoluto,84628920.0
B10_ARQ,2026-08-30 19:00:00,activeenergyimport_absoluto,84630010.0
B10_ARQ,2026-08-30 19:10:00,activeenergyimport_absoluto,84631144.0
B10_ARQ,2026-08-30 19:20:00,activeenergyimport_absoluto,84632210.0
B10_ARQ,2026-08-30 19:30:00,activeenergyimport_absoluto,84633370.0
B10_ARQ,2026-08-30 19:40:00,activeenergyimport_absoluto,84634400.0
B10_ARQ,2026-08-30 19:50:00,activeenergyimport_absoluto,84635416.0
B10_ARQ,2026-08-30 20:00:00,activeenergyimport_absoluto,84636580.0
B10_ARQ,2026-08-30 20:10:00,activeenergyimport_absoluto,84637680.0
B10_ARQ,2026-08-30 20:20:00,activeenergyimport_absoluto,84638780.0
B10_ARQ,2026-08-30 20:30:00,activeenergyimport_absoluto,84639880.0
B10_ARQ,2026-08-30 20:40:00,activeenergyimport_absoluto,84641040.0
B10_ARQ,2026-08-30 20:50:00,activeenergyimport_absoluto,84642070.0
B10_ARQ,2026-08-30 21:00:00,activeenergyimport_absoluto,84643256.0
B10_ARQ,2026-08-30 21:10:00,activeenergyimport_absoluto,84644344.0
B10_ARQ,2026-08-30 21:20:00,activeenergyimport_absoluto,84645496.0
B10_ARQ,2026-08-30 21:30:00,activeenergyimport_absoluto,84646600.0
B10_ARQ,2026-08-30 21:40:00,activeenergyimport_absoluto,84647730.0
B10_ARQ,2026-08-30 21:50:00,activeenergyimport_absoluto,84648830.0
B10_ARQ,2026-08-30 22:00:00,activeenergyimport_absoluto,84649950.0
B10_ARQ,2026-08-30 22:10:00,activeenergyimport_absoluto,84651060.0
B10_ARQ,2026-08-30 22:20:00,activeenergyimport_absoluto,84652250.0
B10_ARQ,2026-08-30 22:30:00,activeenergyimport_absoluto,84653384.0
B10_ARQ,2026-08-30 22:40:00,activeenergyimport_absoluto,84654580.0
B10_ARQ,2026-08-30 22:50:00,activeenergyimport_absoluto,84655770.0
B10_ARQ,2026-08-30 23:00:00,activeenergyimport_absoluto,84656984.0
B10_ARQ,2026-08-30 23:10:00,activeenergyimport_absoluto,84658040.0
B10_ARQ,2026-08-30 23:20:00,activeenergyimport_absoluto,84659304.0
B10_ARQ,2026-08-30 23:30:00,activeenergyimport_absoluto,84660490.0
B10_ARQ,2026-08-30 23:40:00,activeenergyimport_absoluto,84661540.0
B10_ARQ,2026-08-30 23:50:00,activeenergyimport_absoluto,84662770.0
B10_ARQ,2026-08-31 00:00:00,activeenergyimport_absoluto,84663896.0
B10_ARQ,2026-08-31 00:10:00,activeenergyimport_absoluto,84665050.0
B10_ARQ,2026-08-31 00:20:00,activeenergyimport_absoluto,84666296.0
B10_ARQ,2026-08-31 00:30:00,activeenergyimport_absoluto,84667480.0
B10_ARQ,2026-08-31 00:40:00,activeenergyimport_absoluto,84668680.0
B10_ARQ,2026-08-31 00:50:00,activeenergyimport_absoluto,84669816.0
B10_ARQ,2026-08-31 01:00:00,activeenergyimport_absoluto,84671050.0
B10_ARQ,2026-08-31 01:10:00,activeenergyimport_absoluto,84672150.0
B10_ARQ,2026-08-31 01:20:00,activeenergyimport_absoluto,84673410.0
B10_ARQ,2026-08-31 01:30:00,activeenergyimport_absoluto,84674550.0
B10_ARQ,2026-08-31 01:40:00,activeenergyimport_absoluto,84675750.0
B10_ARQ,2026-08-31 01:50:00,activeenergyimport_absoluto,84676930.0
B10_ARQ,2026-08-31 02:00:00,activeenergyimport_absoluto,84678140.0
B10_ARQ,2026-08-31 02:10:00,activeenergyimport_absoluto,84679300.0
B10_ARQ,2026-08-31 02:20:00,activeenergyimport_absoluto,84680420.0
B10_ARQ,2026-08-31 02:30:00,activeenergyimport_absoluto,84681540.0
B10_ARQ,2026-08-31 02:40:00,activeenergyimport_absoluto,84682720.0
B10_ARQ,2026-08-31 02:50:00,activeenergyimport_absoluto,84683880.0
B10_ARQ,2026-08-31 03:00:00,activeenergyimport_absoluto,84685064.0
B10_ARQ,2026-08-31 03:10:00,activeenergyimport_absoluto,84686240.0
B10_ARQ,2026-08-31 03:20:00,activeenergyimport_absoluto,84687440.0
B10_ARQ,2026-08-31 03:30:00,activeenergyimport_absoluto,84688700.0
B10_ARQ,2026-08-31 03:40:00,activeenergyimport_absoluto,84690140.0
B10_ARQ,2026-08-31 03:50:00,activeenergyimport_absoluto,84691610.0
B10_ARQ,2026-08-31 04:00:00,activeenergyimport_absoluto,84693070.0
B10_ARQ,2026-08-31 04:10:00,activeenergyimport_absoluto,84694540.0
B10_ARQ,2026-08-31 04:20:00,activeenergyimport_absoluto,84695980.0
B10_ARQ,2026-08-31 04:30:00,activeenergyimport_absoluto,84697420.0
B10_ARQ,2026-08-31 04:40:00,activeenergyimport_absoluto,84698820.0
B10_ARQ,2026-08-31 04:50:00,activeenergyimport_absoluto,84700310.0
B10_ARQ,2026-08-31 05:00:00,activeenergyimport_absoluto,84701750.0
B10_ARQ,2026-08-31 05:10:00,activeenergyimport_absoluto,84703170.0
B10_ARQ,2026-08-31 05:20:00,activeenergyimport_absoluto,84704670.0
B10_ARQ,2026-08-31 05:30:00,activeenergyimport_absoluto,84706210.0
B10_ARQ,2026-08-31 05:40:00,activeenergyimport_absoluto,84707800.0
B10_ARQ,2026-08-31 05:50:00,activeenergyimport_absoluto,84709760.0
B10_ARQ,2026-08-31 06:00:00,activeenergyimport_absoluto,84711740.0
B10_ARQ,2026-08-31 06:10:00,activeenergyimport_absoluto,84713600.0
B10_ARQ,2026-08-31 06:20:00,activeenergyimport_absoluto,84715650.0
B10_ARQ,2026-08-31 06:30:00,activeenergyimport_absoluto,84717710.0
B10_ARQ,2026-08-31 06:40:00,activeenergyimport_absoluto,84719680.0
B10_ARQ,2026-08-31 06:50:00,activeenergyimport_absoluto,84721890.0
B10_ARQ,2026-08-31 07:00:00,activeenergyimport_absoluto,84724050.0
B10_ARQ,2026-08-31 07:10:00,activeenergyimport_absoluto,84726070.0
B10_ARQ,2026-08-31 07:20:00,activeenergyimport_absoluto,84728370.0
B10_ARQ,2026-08-31 07:30:00,activeenergyimport_absoluto,84730560.0
B10_ARQ,2026-08-31 07:40:00,activeenergyimport_absoluto,84732950.0
B10_ARQ,2026-08-31 07:50:00,activeenergyimport_absoluto,84735820.0
B10_ARQ,2026-08-31 08:00:00,activeenergyimport_absoluto,84738530.0
B10_ARQ,2026-08-31 08:10:00,activeenergyimport_absoluto,84741560.0
B10_ARQ,2026-08-31 08:20:00,activeenergyimport_absoluto,84744800.0
B10_ARQ,2026-08-31 08:30:00,activeenergyimport_absoluto,84747620.0
B10_ARQ,2026-08-31 08:40:00,activeenergyimport_absoluto,84750410.0
B10_ARQ,2026-08-31 08:50:00,activeenergyimport_absoluto,84753100.0
B10_ARQ,2026-08-31 09:00:00,activeenergyimport_absoluto,84755570.0
B10_ARQ,2026-08-31 09:10:00,activeenergyimport_absoluto,84758520.0
B10_ARQ,2026-08-31 09:20:00,activeenergyimport_absoluto,84761120.0
B10_ARQ,2026-08-31 09:30:00,activeenergyimport_absoluto,84763550.0
B10_ARQ,2026-08-31 09:40:00,activeenergyimport_absoluto,84766000.0
B10_ARQ,2026-08-31 09:50:00,activeenergyimport_absoluto,84768730.0
B10_ARQ,2026-08-31 10:00:00,activeenergyimport_absoluto,84771304.0
B10_ARQ,2026-08-31 10:10:00,activeenergyimport_absoluto,84774360.0
B10_ARQ,2026-08-31 10:20:00,activeenergyimport_absoluto,84777280.0
B10_ARQ,2026-08-31 10:30:00,activeenergyimport_absoluto,84780000.0
B10_ARQ,2026-08-31 10:40:00,activeenergyimport_absoluto,84782936.0
B10_ARQ,2026-08-31 10:50:00,activeenergyimport_absoluto,84785780.0
B10_ARQ,2026-08-31 11:00:00,activeenergyimport_absoluto,84788340.0
B10_ARQ,2026-08-31 11:10:00,activeenergyimport_absoluto,84791420.0
B10_ARQ,2026-08-31 11:20:00,activeenergyimport_absoluto,84794136.0
B10_ARQ,2026-08-31 11:30:00,activeenergyimport_absoluto,84796830.0
B10_ARQ,2026-08-31 11:40:00,activeenergyimport_absoluto,84800080.0
B10_ARQ,2026-08-31 11:50:00,activeenergyimport_absoluto,84803090.0
B10_ARQ,2026-08-31 12:00:00,activeenergyimport_absoluto,84805944.0
B10_ARQ,2026-08-31 12:10:00,activeenergyimport_absoluto,84809310.0
B10_ARQ,2026-08-31 12:20:00,activeenergyimport_absoluto,84812430.0
B10_ARQ,2026-08-31 12:30:00,activeenergyimport_absoluto,84815250.0
B10_ARQ,2026-08-31 12:40:00,activeenergyimport_absoluto,84818370.0
B10_ARQ,2026-08-31 12:50:00,activeenergyimport_absoluto,84821360.0
B10_ARQ,2026-08-31 13:00:00,activeenergyimport_absoluto,84824264.0
B10_ARQ,2026-08-31 13:10:00,activeenergyimport_absoluto,84827540.0
B10_ARQ,2026-08-31 13:20:00,activeenergyimport_absoluto,84830740.0
B10_ARQ,2026-08-31 13:30:00,activeenergyimport_absoluto,84833700.0
B10_ARQ,2026-08-31 13:40:00,activeenergyimport_absoluto,84837096.0
B10_ARQ,2026-08-31 13:50:00,activeenergyimport_absoluto,84840270.0
B10_ARQ,2026-08-31 14:00:00,activeenergyimport_absoluto,84843330.0
B10_ARQ,2026-08-31 14:10:00,activeenergyimport_absoluto,84846690.0
B10_ARQ,2026-08-31 14:20:00,activeenergyimport_absoluto,84850170.0
B10_ARQ,2026-08-31 14:30:00,activeenergyimport_absoluto,84850920.0
B12_DERE,2026-08-29 14:30:00,activeenergyimport_absoluto,17150708.0
B12_DERE,2026-08-29 14:40:00,activeenergyimport_absoluto,17151530.0
B12_DERE,2026-08-29 14:50:00,activeenergyimport_absoluto,17152222.0
